date,min,max,mean
2012-08-28,0.629,43.348,8.463403458213257
2012-08-29,0.631,44.781,8.911533141210375
2012-08-30,0.855,47.987,8.95871757925072
2012-08-31,0.967,48.002,8.562585014409223
2012-09-01,0.898,50.185,8.95256195965418
2012-09-02,0.898,44.087,9.784982708933718
2012-09-03,0.983,48.502,8.905755043227666
2012-09-04,0.764,45.049,8.828731988472622
2012-09-05,0.766,42.449,8.760850144092219
2012-09-06,1.001,42.099,8.59692219020173
2012-09-07,0.934,30.469,8.438974063400577
2012-09-08,0.897,35.193,8.935086455331412
2012-09-09,0.897,39.283,9.412100864553313
2012-09-10,0.855,48.881,9.050374639769453
2012-09-11,0.634,45.924,8.618060518731989
2012-09-12,0.635,46.795,9.012348703170028
2012-09-13,0.635,45.288,8.797806916426513
2012-09-14,0.632,35.202,8.85334870317003
2012-09-15,0.63,37.602,9.057342939481268
2012-09-16,0.632,44.824,9.77678097982709
2012-09-17,0.631,44.164,9.158239193083574
2012-09-18,0.633,64.087,9.17278674351585
2012-09-19,0.648,54.155,9.213994236311239
2012-09-20,0.636,54.384,9.29577521613833
2012-09-21,0.629,46.86,9.205619596541787
2012-09-22,0.63,41.36,9.445435158501441
2012-09-23,0.631,45.531,10.90142074927954
2012-09-24,0.631,47.22,9.94778097982709
2012-09-25,0.633,45.073,9.42414409221902
2012-09-26,0.637,48.118,9.676023054755044
2012-09-27,0.631,52.122,9.995536023054756
2012-09-28,0.636,48.699,9.807538904899134
2012-09-29,0.635,37.718,9.70121902017291
2012-09-30,0.635,37.59,10.457236311239193
2012-10-01,0.633,47.914,9.908913544668588
2012-10-02,0.637,50.273,9.772564841498559
2012-10-03,0.635,47.679,9.55749855907781
2012-10-04,1.521,48.498,9.767694524495678
2012-10-05,1.056,39.935,9.706723342939481
2012-10-06,0.829,49.565,9.73963688760807
2012-10-07,0.822,47.41,10.721126801152739
2012-10-08,1.028,56.579,10.493417867435157
2012-10-09,1.01,50.58,9.896080691642652
